Date,Restaurant,num_fish,num_chicken,num_vegetarian,num_meat,pcs_Not Mapped,num_vegan,carbon_emissions_sum
2023-12-28,600 Chemicum,0.0,101.0,0.0,28.0,0.0,59.0,171.2
2023-12-29,600 Chemicum,107.0,15.0,0.0,0.0,0.0,70.0,145.88
2024-01-02,600 Chemicum,184.0,0.0,0.0,0.0,0.0,119.0,201.91
2024-01-03,600 Chemicum,103.0,149.0,0.0,0.0,0.0,131.0,245.17
2024-01-04,600 Chemicum,198.0,72.0,0.0,2.0,2.0,139.0,256.37
2024-01-05,600 Chemicum,107.0,0.0,0.0,147.0,0.0,169.0,294.86
2024-01-08,600 Chemicum,137.0,0.0,0.0,333.0,1.0,153.0,391.01
2024-01-08,610 Physicum,5.0,16.0,13.0,5.0,0.0,10.0,40.83
2024-01-09,600 Chemicum,265.0,64.0,0.0,17.0,2.0,343.0,391.72
2024-01-09,610 Physicum,6.0,27.0,17.0,4.0,0.0,17.0,53.47
2024-01-10,600 Chemicum,315.0,192.0,0.0,1.0,0.0,235.0,494.81
2024-01-10,610 Physicum,0.0,22.0,26.0,15.0,0.0,24.0,64.69
2024-01-11,600 Chemicum,249.0,58.0,0.0,155.0,2.0,235.0,369.17
2024-01-11,610 Physicum,0.0,17.0,25.0,17.0,0.0,24.0,61.75
2024-01-12,600 Chemicum,157.0,191.0,0.0,32.0,1.0,230.0,337.04
2024-01-12,610 Physicum,0.0,18.0,19.0,8.0,0.0,18.0,49.03
2024-01-15,600 Chemicum,184.0,84.0,0.0,422.0,151.0,246.0,794.8
2024-01-15,610 Physicum,0.0,80.0,54.0,21.0,0.0,45.0,161.04
2024-01-15,620 Exactum,130.0,0.0,128.0,0.0,3.0,101.0,245.66
2024-01-16,600 Chemicum,18.0,282.0,0.0,30.0,135.0,477.0,519.36
2024-01-16,610 Physicum,0.0,72.0,75.0,49.0,0.0,58.0,198.71
2024-01-16,620 Exactum,162.0,154.0,31.0,0.0,0.0,174.0,436.66
2024-01-17,600 Chemicum,80.0,428.0,0.0,1.0,141.0,283.0,644.04
2024-01-17,610 Physicum,0.0,74.0,66.0,37.0,0.0,48.0,171.01
2024-01-17,620 Exactum,0.0,199.0,0.0,0.0,0.0,169.0,243.23
2024-01-18,600 Chemicum,334.0,123.0,0.0,1.0,160.0,261.0,556.48
2024-01-18,610 Physicum,11.0,61.0,45.0,20.0,0.0,42.0,135.98
2024-01-18,620 Exactum,0.0,131.0,28.0,8.0,0.0,175.0,206.78
2024-01-19,600 Chemicum,112.0,0.0,0.0,298.0,126.0,276.0,533.11
2024-01-19,610 Physicum,2.0,39.0,41.0,18.0,0.0,27.0,102.25
2024-01-19,620 Exactum,80.0,132.0,0.0,0.0,0.0,76.0,217.09
2024-01-22,600 Chemicum,124.0,0.0,0.0,408.0,122.0,314.0,559.6
2024-01-22,610 Physicum,0.0,65.0,71.0,44.0,0.0,62.0,179.12
2024-01-22,620 Exactum,176.0,27.0,75.0,0.0,1.0,79.0,234.78
2024-01-23,600 Chemicum,305.0,0.0,0.0,47.0,143.0,450.0,594.43
2024-01-23,610 Physicum,1.0,53.0,60.0,59.0,0.0,76.0,187.07
2024-01-23,620 Exactum,0.0,1.0,134.0,208.0,0.0,138.0,365.91
2024-01-24,600 Chemicum,327.0,297.0,0.0,5.0,143.0,228.0,630.42
2024-01-24,610 Physicum,0.0,59.0,63.0,50.0,0.0,67.0,183.5
2024-01-24,620 Exactum,101.0,1.0,0.0,136.0,0.0,109.0,198.52
2024-01-25,600 Chemicum,270.0,69.0,0.0,78.0,168.0,305.0,565.02
2024-01-25,610 Physicum,0.0,101.0,68.0,16.0,0.0,52.0,182.02
2024-01-25,620 Exactum,22.0,144.0,33.0,2.0,1.0,205.0,237.74
2024-01-26,600 Chemicum,159.0,318.0,0.0,0.0,143.0,218.0,468.38
2024-01-26,610 Physicum,0.0,56.0,51.0,19.0,0.0,27.0,122.16
2024-01-26,620 Exactum,0.0,134.0,43.0,0.0,0.0,141.0,228.45
2024-01-29,600 Chemicum,130.0,126.0,0.0,305.0,134.0,231.0,666.32
2024-01-29,610 Physicum,0.0,91.0,70.0,24.0,0.0,49.0,179.49
2024-01-29,620 Exactum,189.0,20.0,0.0,0.0,0.0,160.0,248.34
2024-01-30,600 Chemicum,314.0,1.0,0.0,42.0,127.0,444.0,562.32
2024-01-30,610 Physicum,0.0,58.0,85.0,48.0,0.0,48.0,192.7
2024-01-30,620 Exactum,133.0,147.0,0.0,0.0,0.0,139.0,244.18
2024-01-31,600 Chemicum,222.0,262.0,0.0,0.0,146.0,242.0,563.56
2024-01-31,610 Physicum,0.0,51.0,49.0,69.0,0.0,42.0,163.28
2024-01-31,620 Exactum,117.0,174.0,0.0,0.0,0.0,111.0,256.38
2024-02-01,600 Chemicum,102.0,395.0,0.0,0.0,160.0,254.0,658.67
2024-02-01,610 Physicum,0.0,31.0,33.0,30.0,0.0,91.0,119.63
2024-02-01,620 Exactum,182.0,0.0,21.0,0.0,0.0,152.0,188.05
2024-02-02,600 Chemicum,188.0,0.0,0.0,276.0,2.0,253.0,490.06
2024-02-05,600 Chemicum,253.0,0.0,0.0,449.0,163.0,184.0,736.17
2024-02-05,610 Physicum,0.0,51.0,78.0,28.0,0.0,45.0,160.68
2024-02-05,620 Exactum,0.0,183.0,0.0,0.0,0.0,113.0,212.84
2024-02-06,600 Chemicum,364.0,0.0,0.0,31.0,230.0,345.0,661.96
2024-02-06,610 Physicum,0.0,67.0,83.0,44.0,0.0,52.0,198.07
2024-02-06,620 Exactum,71.0,204.0,28.0,0.0,3.0,117.0,295.18
2024-02-07,600 Chemicum,206.0,341.0,0.0,4.0,148.0,213.0,568.49
2024-02-07,610 Physicum,0.0,79.0,60.0,49.0,0.0,50.0,184.59
2024-02-07,620 Exactum,143.0,0.0,0.0,0.0,0.0,311.0,244.86
2024-02-08,600 Chemicum,90.0,410.0,0.0,5.0,153.0,220.0,789.17
2024-02-08,610 Physicum,0.0,87.0,83.0,31.0,0.0,41.0,197.77
2024-02-08,620 Exactum,30.0,0.0,34.0,184.0,0.0,164.0,236.59
2024-02-09,600 Chemicum,201.0,250.0,0.0,1.0,97.0,223.0,471.8
2024-02-09,610 Physicum,0.0,54.0,49.0,17.0,0.0,35.0,123.43
2024-02-09,620 Exactum,0.0,123.0,0.0,0.0,0.0,184.0,152.71
2024-02-12,600 Chemicum,67.0,89.0,0.0,348.0,158.0,294.0,647.6
2024-02-12,610 Physicum,4.0,53.0,71.0,39.0,0.0,47.0,168.34
2024-02-12,620 Exactum,109.0,21.0,0.0,0.0,0.0,158.0,147.7
2024-02-13,600 Chemicum,332.0,0.0,0.0,1.0,130.0,406.0,548.09
2024-02-13,610 Physicum,13.0,44.0,82.0,44.0,0.0,34.0,185.25
2024-02-13,620 Exactum,22.0,0.0,20.0,137.0,0.0,144.0,238.76
2024-02-14,600 Chemicum,154.0,237.0,0.0,0.0,93.0,245.0,452.89
2024-02-14,610 Physicum,13.0,16.0,16.0,20.0,0.0,24.0,69.07
2024-02-15,600 Chemicum,270.0,202.0,0.0,5.0,84.0,218.0,517.32
2024-02-15,610 Physicum,0.0,27.0,35.0,17.0,0.0,22.0,87.83
2024-02-16,600 Chemicum,203.0,0.0,0.0,262.0,126.0,237.0,574.25
2024-02-16,610 Physicum,0.0,51.0,54.0,29.0,0.0,35.0,132.4
2024-02-16,620 Exactum,97.0,0.0,54.0,0.0,0.0,151.0,184.09
2024-02-19,600 Chemicum,224.0,0.0,0.0,427.0,134.0,186.0,624.84
2024-02-19,610 Physicum,1.0,46.0,70.0,27.0,0.0,49.0,146.07
2024-02-19,620 Exactum,17.0,110.0,73.0,0.0,0.0,102.0,242.77
2024-02-20,600 Chemicum,319.0,0.0,0.0,37.0,137.0,374.0,524.77
2024-02-20,610 Physicum,1.0,107.0,68.0,38.0,0.0,48.0,205.47
2024-02-20,620 Exactum,0.0,211.0,35.0,0.0,0.0,158.0,292.52
2024-02-21,600 Chemicum,257.0,271.0,0.0,0.0,130.0,233.0,574.51
2024-02-21,610 Physicum,0.0,40.0,61.0,47.0,0.0,51.0,154.47
2024-02-21,620 Exactum,129.0,0.0,95.0,0.0,0.0,122.0,216.56
2024-02-22,600 Chemicum,289.0,0.0,4.0,142.0,124.0,220.0,410.58
2024-02-22,610 Physicum,19.0,37.0,86.0,26.0,0.0,60.0,179.26
2024-02-22,620 Exactum,97.0,91.0,18.0,0.0,0.0,144.0,204.61
2024-02-23,600 Chemicum,88.0,295.0,0.0,34.0,160.0,243.0,453.54
2024-02-23,610 Physicum,16.0,25.0,30.0,24.0,0.0,24.0,96.83
2024-02-23,620 Exactum,14.0,22.0,0.0,114.0,0.0,113.0,139.99
2024-02-26,600 Chemicum,135.0,22.0,0.0,364.0,138.0,219.0,625.24
2024-02-26,610 Physicum,7.0,43.0,67.0,41.0,0.0,40.0,156.71
2024-02-26,620 Exactum,125.0,115.0,0.0,24.0,0.0,99.0,246.88
2024-02-27,600 Chemicum,99.0,200.0,0.0,21.0,163.0,426.0,526.65
2024-02-27,610 Physicum,19.0,67.0,79.0,52.0,0.0,54.0,214.64
2024-02-27,620 Exactum,34.0,0.0,0.0,137.0,0.0,204.0,233.02
2024-02-28,600 Chemicum,116.0,390.0,0.0,0.0,151.0,253.0,604.22
2024-02-28,610 Physicum,2.0,65.0,57.0,50.0,0.0,45.0,172.15
2024-02-28,620 Exactum,0.0,181.0,0.0,9.0,0.0,200.0,354.81
2024-02-29,600 Chemicum,338.0,186.0,0.0,1.0,157.0,257.0,623.19
2024-02-29,610 Physicum,1.0,68.0,68.0,42.0,0.0,36.0,177.84
2024-02-29,620 Exactum,0.0,82.0,26.0,2.0,0.0,154.0,121.78
2024-03-01,600 Chemicum,149.0,0.0,0.0,257.0,109.0,271.0,513.13
2024-03-01,610 Physicum,0.0,55.0,35.0,13.0,0.0,28.0,105.22
2024-03-01,620 Exactum,53.0,158.0,0.0,0.0,100.0,104.0,290.53
2024-03-04,600 Chemicum,135.0,0.0,0.0,405.0,168.0,317.0,608.15
2024-03-04,610 Physicum,1.0,37.0,54.0,24.0,0.0,31.0,119.97
2024-03-05,600 Chemicum,316.0,0.0,0.0,43.0,146.0,479.0,612.94
2024-03-05,610 Physicum,1.0,48.0,47.0,49.0,0.0,27.0,141.86
2024-03-06,600 Chemicum,335.0,230.0,0.0,0.0,160.0,286.0,680.93
2024-03-06,610 Physicum,0.0,54.0,44.0,31.0,0.0,28.0,122.4
2024-03-07,600 Chemicum,262.0,49.0,0.0,79.0,172.0,371.0,581.13
2024-03-07,610 Physicum,0.0,57.0,43.0,29.0,0.0,25.0,127.11
2024-03-08,600 Chemicum,157.0,319.0,0.0,27.0,136.0,247.0,501.24
2024-03-08,610 Physicum,1.0,40.0,37.0,20.0,0.0,23.0,96.16
2024-03-11,600 Chemicum,181.0,14.0,0.0,285.0,149.0,225.0,616.65
2024-03-11,610 Physicum,20.0,57.0,60.0,25.0,0.0,35.0,165.78
2024-03-11,620 Exactum,197.0,1.0,0.0,0.0,0.0,169.0,240.69
2024-03-12,600 Chemicum,310.0,0.0,0.0,26.0,113.0,409.0,518.11
2024-03-12,610 Physicum,18.0,46.0,58.0,58.0,0.0,38.0,181.65
2024-03-12,620 Exactum,1.0,177.0,0.0,0.0,0.0,132.0,208.33
2024-03-13,600 Chemicum,191.0,250.0,0.0,1.0,155.0,243.0,535.66
2024-03-13,610 Physicum,0.0,56.0,64.0,53.0,0.0,35.0,167.78
2024-03-13,620 Exactum,100.0,115.0,1.0,0.0,2.0,103.0,268.91
2024-03-14,600 Chemicum,106.0,416.0,0.0,0.0,144.0,205.0,645.62
2024-03-14,610 Physicum,0.0,70.0,64.0,43.0,0.0,45.0,177.84
2024-03-14,620 Exactum,12.0,46.0,23.0,93.0,0.0,160.0,209.37
2024-03-15,600 Chemicum,116.0,56.0,0.0,260.0,136.0,217.0,541.82
2024-03-15,610 Physicum,0.0,41.0,33.0,24.0,0.0,25.0,95.63
2024-03-15,620 Exactum,172.0,63.0,0.0,3.0,0.0,103.0,234.16
2024-03-18,600 Chemicum,264.0,0.0,0.0,389.0,143.0,147.0,633.78
2024-03-18,610 Physicum,0.0,30.0,81.0,45.0,0.0,50.0,159.76
2024-03-18,620 Exactum,12.0,115.0,0.0,0.0,0.0,223.0,220.97
2024-03-19,600 Chemicum,353.0,1.0,0.0,0.0,152.0,370.0,591.07
2024-03-19,610 Physicum,0.0,44.0,84.0,72.0,0.0,54.0,200.46
2024-03-19,620 Exactum,0.0,141.0,69.0,0.0,0.0,134.0,213.31
2024-03-20,600 Chemicum,223.0,282.0,0.0,0.0,127.0,175.0,516.97
2024-03-20,610 Physicum,0.0,54.0,67.0,59.0,0.0,53.0,178.62
2024-03-20,620 Exactum,0.0,173.0,19.0,31.0,0.0,277.0,321.98
2024-03-21,600 Chemicum,117.0,340.0,0.0,0.0,165.0,233.0,694.79
2024-03-21,610 Physicum,0.0,86.0,74.0,11.0,0.0,45.0,173.07
2024-03-21,620 Exactum,15.0,2.0,74.0,117.0,0.0,151.0,228.01
2024-03-22,600 Chemicum,273.0,69.0,0.0,0.0,128.0,368.0,552.83
2024-03-22,610 Physicum,0.0,55.0,29.0,14.0,0.0,26.0,101.52
2024-03-22,620 Exactum,38.0,88.0,0.0,0.0,2.0,93.0,192.13
2024-03-25,600 Chemicum,112.0,0.0,0.0,335.0,143.0,287.0,596.5
2024-03-25,610 Physicum,0.0,91.0,51.0,19.0,0.0,43.0,158.87
2024-03-25,620 Exactum,0.0,147.0,0.0,0.0,0.0,174.0,168.87
2024-03-26,600 Chemicum,353.0,0.0,0.0,15.0,160.0,303.0,548.78
2024-03-26,610 Physicum,0.0,35.0,59.0,66.0,0.0,42.0,159.75
2024-03-26,620 Exactum,0.0,27.0,53.0,154.0,0.0,117.0,274.86
2024-03-27,600 Chemicum,153.0,267.0,0.0,0.0,141.0,261.0,473.05
2024-03-27,610 Physicum,32.0,42.0,74.0,35.0,0.0,52.0,186.42
2024-03-27,620 Exactum,64.0,97.0,0.0,22.0,1.0,171.0,207.15
2024-03-28,600 Chemicum,277.0,115.0,0.0,0.0,108.0,178.0,390.81
2024-03-28,610 Physicum,11.0,6.0,29.0,7.0,0.0,22.0,58.25
2024-04-02,600 Chemicum,110.0,0.0,0.0,368.0,164.0,137.0,520.07
2024-04-02,610 Physicum,0.0,4.0,33.0,1.0,0.0,34.0,50.12
2024-04-03,600 Chemicum,248.0,230.0,0.0,14.0,149.0,191.0,532.99
2024-04-03,610 Physicum,0.0,42.0,22.0,1.0,0.0,19.0,65.42
2024-04-04,600 Chemicum,226.0,78.0,0.0,92.0,154.0,268.0,428.98
2024-04-04,610 Physicum,0.0,38.0,52.0,14.0,0.0,29.0,103.92
2024-04-04,620 Exactum,0.0,92.0,0.0,41.0,0.0,122.0,148.83
2024-04-05,600 Chemicum,138.0,256.0,0.0,52.0,114.0,189.0,442.71
2024-04-05,610 Physicum,0.0,12.0,48.0,16.0,0.0,31.0,73.46
2024-04-05,620 Exactum,55.0,0.0,0.0,74.0,0.0,108.0,143.33
2024-04-08,600 Chemicum,142.0,33.0,0.0,328.0,147.0,264.0,634.49
2024-04-08,610 Physicum,0.0,38.0,56.0,49.0,0.0,45.0,143.69
2024-04-08,620 Exactum,24.0,150.0,0.0,0.0,0.0,128.0,202.89
2024-04-09,600 Chemicum,70.0,248.0,0.0,25.0,157.0,385.0,505.48
2024-04-09,610 Physicum,0.0,51.0,68.0,64.0,0.0,50.0,184.31
2024-04-09,620 Exactum,171.0,0.0,0.0,104.0,0.0,125.0,282.05
2024-04-10,600 Chemicum,93.0,354.0,0.0,0.0,133.0,265.0,561.75
2024-04-10,610 Physicum,36.0,72.0,54.0,37.0,0.0,60.0,205.38
2024-04-10,620 Exactum,104.0,0.0,0.0,56.0,0.0,162.0,204.41
2024-04-11,600 Chemicum,208.0,219.0,0.0,2.0,157.0,284.0,511.08
2024-04-11,610 Physicum,18.0,53.0,43.0,23.0,0.0,41.0,140.11
2024-04-11,620 Exactum,0.0,79.0,27.0,0.0,0.0,131.0,109.38
2024-04-12,600 Chemicum,152.0,0.0,0.0,258.0,133.0,251.0,506.84
2024-04-12,610 Physicum,14.0,49.0,30.0,7.0,0.0,27.0,103.82
2024-04-12,620 Exactum,45.0,126.0,0.0,0.0,0.0,79.0,183.74
2024-04-15,600 Chemicum,103.0,0.0,0.0,386.0,140.0,276.0,526.6
2024-04-15,610 Physicum,0.0,50.0,38.0,40.0,0.0,42.0,128.93
2024-04-15,620 Exactum,90.0,0.0,38.0,0.0,0.0,200.0,190.47
2024-04-16,600 Chemicum,267.0,0.0,0.0,39.0,166.0,417.0,548.92
2024-04-16,610 Physicum,0.0,44.0,59.0,46.0,0.0,39.0,150.66
2024-04-16,620 Exactum,0.0,139.0,38.0,0.0,0.0,151.0,212.59
2024-04-17,600 Chemicum,243.0,286.0,0.0,1.0,145.0,175.0,553.78
2024-04-17,610 Physicum,0.0,100.0,80.0,24.0,0.0,53.0,203.35
2024-04-17,620 Exactum,109.0,0.0,0.0,152.0,0.0,91.0,238.64
2024-04-18,600 Chemicum,272.0,0.0,0.0,83.0,142.0,362.0,537.31
2024-04-18,610 Physicum,0.0,99.0,54.0,19.0,0.0,37.0,162.88
2024-04-18,620 Exactum,0.0,90.0,32.0,74.0,0.0,86.0,169.3
2024-04-19,600 Chemicum,156.0,285.0,0.0,14.0,115.0,218.0,433.38
2024-04-19,610 Physicum,0.0,41.0,33.0,27.0,0.0,34.0,104.35
2024-04-19,620 Exactum,52.0,97.0,0.0,0.0,0.0,170.0,187.16
2024-04-22,600 Chemicum,154.0,0.0,0.0,348.0,139.0,213.0,652.47
2024-04-22,610 Physicum,0.0,64.0,57.0,26.0,0.0,48.0,153.55
2024-04-22,620 Exactum,175.0,13.0,0.0,0.0,2.0,159.0,273.87
2024-04-23,600 Chemicum,240.0,0.0,0.0,71.0,116.0,245.0,447.74
2024-04-23,610 Physicum,14.0,38.0,50.0,40.0,0.0,42.0,142.67
2024-04-23,620 Exactum,0.0,147.0,0.0,1.0,0.0,182.0,256.01
2024-04-24,600 Chemicum,283.0,141.0,0.0,0.0,137.0,245.0,543.38
2024-04-24,610 Physicum,8.0,44.0,32.0,29.0,0.0,37.0,114.27
2024-04-24,620 Exactum,89.0,11.0,0.0,99.0,0.0,113.0,212.84
2024-04-25,600 Chemicum,116.0,378.0,0.0,0.0,149.0,175.0,628.97
2024-04-25,610 Physicum,13.0,49.0,26.0,27.0,0.0,37.0,117.65
2024-04-25,620 Exactum,0.0,0.0,23.0,125.0,0.0,169.0,156.91
2024-04-26,600 Chemicum,68.0,120.0,0.0,251.0,135.0,215.0,530.04
2024-04-26,610 Physicum,0.0,30.0,35.0,22.0,0.0,20.0,86.87
2024-04-26,620 Exactum,100.0,0.0,34.0,4.0,0.0,141.0,190.36
2024-04-29,600 Chemicum,193.0,0.0,0.0,414.0,162.0,165.0,630.5
2024-04-29,610 Physicum,0.0,63.0,50.0,28.0,0.0,47.0,148.74
2024-04-29,620 Exactum,96.0,76.0,14.0,1.0,0.0,85.0,195.02
2024-04-30,600 Chemicum,145.0,0.0,0.0,113.0,123.0,346.0,468.58
2024-04-30,610 Physicum,0.0,37.0,52.0,14.0,0.0,23.0,101.07
2024-04-30,620 Exactum,25.0,0.0,26.0,172.0,0.0,78.0,231.79
2024-05-02,600 Chemicum,122.0,328.0,0.0,0.0,161.0,221.0,717.58
2024-05-02,610 Physicum,0.0,33.0,40.0,42.0,0.0,37.0,115.14
2024-05-02,620 Exactum,86.0,47.0,0.0,0.0,0.0,116.0,144.32
2024-05-03,600 Chemicum,110.0,342.0,0.0,0.0,121.0,233.0,512.87
2024-05-03,610 Physicum,0.0,37.0,23.0,19.0,0.0,24.0,79.11
2024-05-03,620 Exactum,0.0,81.0,0.0,24.0,0.0,219.0,239.76
2024-05-06,600 Chemicum,77.0,79.0,0.0,281.0,147.0,241.0,547.61
2024-05-06,610 Physicum,0.0,48.0,30.0,24.0,0.0,33.0,102.33
2024-05-06,620 Exactum,0.0,112.0,0.0,27.0,0.0,147.0,166.35
2024-05-07,600 Chemicum,325.0,0.0,0.0,39.0,169.0,309.0,526.57
2024-05-07,610 Physicum,10.0,55.0,32.0,36.0,0.0,31.0,128.91
2024-05-07,620 Exactum,0.0,112.0,29.0,0.0,0.0,85.0,123.04
2024-05-08,600 Chemicum,147.0,248.0,0.0,0.0,151.0,222.0,458.33
2024-05-08,610 Physicum,0.0,33.0,28.0,12.0,0.0,28.0,80.5
2024-05-08,620 Exactum,20.0,0.0,112.0,74.0,0.0,46.0,198.01
2024-05-10,600 Chemicum,217.0,0.0,0.0,232.0,108.0,254.0,557.38
2024-05-13,600 Chemicum,237.0,0.0,0.0,344.0,178.0,213.0,604.23
2024-05-13,610 Physicum,0.0,21.0,14.0,14.0,0.0,24.0,52.8
2024-05-14,600 Chemicum,284.0,0.0,0.0,27.0,133.0,341.0,526.35
2024-05-14,610 Physicum,0.0,24.0,22.0,11.0,0.0,28.0,62.08
2024-05-15,600 Chemicum,287.0,236.0,0.0,1.0,139.0,169.0,530.33
2024-05-15,610 Physicum,0.0,9.0,24.0,17.0,0.0,30.0,60.57
2024-05-16,600 Chemicum,190.0,71.0,1.0,168.0,124.0,231.0,411.19
2024-05-16,610 Physicum,11.0,26.0,29.0,10.0,0.0,30.0,80.36
2024-05-17,600 Chemicum,116.0,251.0,0.0,48.0,104.0,231.0,408.88
2024-05-17,610 Physicum,0.0,41.0,19.0,9.0,0.0,18.0,65.98
2024-05-20,600 Chemicum,152.0,14.0,0.0,303.0,162.0,264.0,617.8
2024-05-20,610 Physicum,0.0,28.0,14.0,10.0,0.0,24.0,55.07
2024-05-21,600 Chemicum,0.0,151.0,0.0,176.0,179.0,393.0,529.89
2024-05-21,610 Physicum,15.0,14.0,8.0,7.0,0.0,18.0,45.58
2024-05-22,600 Chemicum,104.0,306.0,0.0,0.0,808.0,333.0,1023.61
2024-05-22,610 Physicum,0.0,23.0,31.0,11.0,0.0,20.0,71.23
2024-05-23,600 Chemicum,230.0,242.0,0.0,2.0,150.0,218.0,562.19
2024-05-23,610 Physicum,0.0,27.0,22.0,5.0,0.0,31.0,64.42
2024-05-24,600 Chemicum,84.0,133.0,0.0,205.0,128.0,257.0,514.36
2024-05-24,610 Physicum,0.0,25.0,13.0,11.0,0.0,21.0,51.34
2024-05-27,600 Chemicum,90.0,42.0,0.0,305.0,177.0,292.0,534.08
2024-05-27,610 Physicum,0.0,28.0,23.0,7.0,0.0,24.0,62.36
2024-05-28,600 Chemicum,239.0,0.0,0.0,47.0,196.0,369.0,516.37
2024-05-28,610 Physicum,0.0,23.0,35.0,7.0,0.0,26.0,71.84
2024-05-29,600 Chemicum,236.0,233.0,0.0,0.0,143.0,186.0,479.5
2024-05-29,610 Physicum,0.0,36.0,16.0,4.0,0.0,22.0,58.85
2024-05-30,600 Chemicum,278.0,49.0,0.0,70.0,168.0,258.0,507.16
2024-05-30,610 Physicum,0.0,25.0,19.0,7.0,0.0,27.0,61.5
2024-05-31,600 Chemicum,156.0,231.0,0.0,20.0,122.0,193.0,402.0
2024-05-31,610 Physicum,0.0,21.0,16.0,4.0,0.0,26.0,49.29
2024-06-03,600 Chemicum,97.0,23.0,0.0,245.0,135.0,197.0,506.3
2024-06-03,610 Physicum,12.0,16.0,19.0,3.0,0.0,16.0,51.25
2024-06-04,600 Chemicum,230.0,0.0,0.0,113.0,127.0,217.0,461.63
2024-06-04,610 Physicum,0.0,22.0,16.0,11.0,0.0,11.0,47.23
2024-06-05,600 Chemicum,116.0,198.0,0.0,0.0,170.0,235.0,451.47
2024-06-05,610 Physicum,0.0,17.0,18.0,5.0,0.0,19.0,48.41
2024-06-06,600 Chemicum,1.0,266.0,0.0,0.0,135.0,293.0,441.11
2024-06-06,610 Physicum,0.0,19.0,10.0,10.0,0.0,18.0,42.88
2024-06-07,600 Chemicum,149.0,20.0,0.0,211.0,113.0,174.0,496.29
2024-06-07,610 Physicum,0.0,18.0,22.0,4.0,0.0,20.0,47.2
2024-06-10,600 Chemicum,170.0,0.0,0.0,252.0,166.0,171.0,514.02
2024-06-10,610 Physicum,7.0,27.0,10.0,6.0,0.0,15.0,51.12
2024-06-11,600 Chemicum,250.0,0.0,0.0,0.0,141.0,270.0,442.21
2024-06-11,610 Physicum,6.0,14.0,30.0,5.0,0.0,18.0,56.91
2024-06-12,600 Chemicum,22.0,270.0,0.0,0.0,128.0,268.0,374.82
2024-06-12,610 Physicum,10.0,1.0,30.0,6.0,0.0,20.0,48.89
2024-06-13,600 Chemicum,47.0,266.0,0.0,0.0,30.0,301.0,500.02
2024-06-13,610 Physicum,0.0,0.0,25.0,6.0,0.0,28.0,41.26
2024-06-14,600 Chemicum,103.0,218.0,0.0,0.0,310.0,174.0,514.46
2024-06-14,610 Physicum,0.0,2.0,14.0,9.0,0.0,15.0,27.1
2024-06-17,600 Chemicum,118.0,8.0,0.0,224.0,143.0,259.0,532.12
